!!!	2
Paris_(рэпер)	2
Peaches	2
Percee_P	1
Peyo	1
Phife_Dawg	1
Pink	5
Pitbull	2
Pitchshifter	1
Plan_B_(рэпер)	2
Plies	1
Plumb_(певица)	1
Poets_of_the_Fall	3
Pohlmann	1
Pretty_Guardian_Sailor_Moon	2
Princess_Superstar	1
Proof	1
Pulp_(группа)	1
Purple_Motion	1
R-Truth	4
R._Kelly	3
RJD2	2
RMJM_London	1
RZA	3
Rabia_Sorda	1
RedOne	2
Red_Hot_Chili_Peppers	10
Redman	1
Reflections_(Care_Enough)	1
Rie_fu	3
Rollergirl	1
Ronski_Speed	1
Roy_Z	1
Royce_da_5'9"	2
SOiL	1
SS501	1
Saint_Dog	3
Sasha_(DJ)	2
Seasick_Steve	5
Secrets_Can_Kill	3
Sen_Dog	2
September_(певица)	2
Shy'm	1
Sido	2
Slaine	3
Slipknot	6
Smash_Mouth	1
Smokie	1
Snoop_Dogg	5
Soisong	1
Sokół_(рэпер)	2
Sonic_Mayhem	1
Soulja_Boy	2
Southern_Poverty_Law_Center	2
Spiritualized	1
Stanislas	2
Stereo_Mike	1
Sticky_Fingaz	5
Stone_Sour	1
Stromae	2
Sturm_und_Drang	1
Sub_Focus	4
Suicide_Commando	1
SuperStar_KZ	4
Swizz_Beatz	1
Symphony_X	1
T.I	1
TLC	1
TV_Asahi	2
Taboo	14
Talib_Kweli	1
Tatiana_Thumbtzen	1
The_Alarm	1
The_Allman_Brothers_Band	1
The_Analogs	1
The_Bloodhound_Gang	3
The_Box_Tops	2
The_Clutch	1
The_Drifters	2
The_Everly_Brothers	3
The_Four_Tops	5
The_Game_(исполнитель)	3
The_Go-Betweens	1
The_Kooks	1
The_Notorious_B.I.G	8
The_Police	1
The_Prodigy	4
The_Rev	4
The_Rootsman	4
The_Streets	1
The_Suicide_Machines	1
The_Thrillseekers	4
The_Verve	2
The_Wild,_the_Innocent_&_the_E_Street_Shuffle	1
Theatres_des_Vampires	2
Thiago_Lacerda	1
Third_Eye_Blind	2
Three_Days_Grace	2
Tiga	1
Tiger_Army	1
Timbuktu	1
Tiësto	7
Tokyo_Dragons	1
Tomcraft	1
Tony_Yayo	1
Triple_H	2
Turbonegro	2
Týr	1
US5	1
USS_Missouri_(BB-63)	3
Uffie	1
VanVelzen	2
Vanilla_Ice	2
Velvet	1
Venetian_Snares	9
Vince_Gill	1
Violent_J	1
Voith_AG	2
Voltaire	1
Waka_Flocka_Flame	1
Warrant	3
Warren_G	2
WestBam	2
Will.i.am	5
Wisp	1
Wiz_Khalifa	1
Wumpscut:	2
Würzel	2
YOJI	4
Yiruma	4
Young_Buck	2
Young_Jeezy	1
Young_Maylay	1
Young_Noble	1
Zaho	1
Zed_Bias	1
«Странный_Эл»_Янкович	5
Ё_Ун_Хён	2
Ёда,_Норимото	4
Ёдои,_Тосио	3
Ёзгентюрк,_Али	4
Ёзджан,_Рамазан	12
Ёкои,_Гумпэй	10
Ёкои,_Сёити	5
Ёкояма,_Тиса	3
Ёкояма_Тайкан	1
Ёнай,_Мицумаса	9
Ёсано,_Акико	5
Ёсида,_Рихоко	3
Ёсида,_Сигэру	4
Ёсида_Сёин	1
Ёсидзава,_Акира	3
Ёсикава,_Эйдзи	2
Ёсимото,_Такааки	3
Ёсимото,_Хироки	4
Ёсиока,_Юи	5
Ёсихара,_Дзиро	2
Ёсиюки,_Дзюнноскэ	3
АЕК_(футбольный_клуб,_Афины)	4
Аа,_Питер_ван_дер	3
Ааб,_Яак	2
Аав,_Эвальд	4
Аавиксоо,_Яак	2
Аалберг,_Ида	2
Аалто,_Алвар	9
Аарон	8
Аарон,_Ли	4
Ааронов,_Якир	2
Ааронович,_Ицхак	2
Ааронович,_Сэм	2
Ааронс,_Лори	1
Аахен,_Ханс_фон	6
Абаджиев,_Георги	9
Абади,_Жозеф	2
Абадиа_Мендес,_Мигель	3
Абаев,_Василий_Иванович	10
Абай_Кунанбаев	7
Абаканович,_Магдалена	4
Абакелия,_Тамара_Григорьевна	4
Абалаков,_Виталий_Михайлович	9
Абалаков,_Евгений_Михайлович	8
Абаргиль,_Линор	2
Абардонадо,_Жак	2
Абаскаль,_Хосе_Фернандо_де	4
Абасыянык,_Саит_Фаик	8
Абача,_Сани	5
Абашвили,_Георгий_Семёнович	5
Абашидзе,_Аслан_Ибрагимович	8
Абашидзе,_Григол_Григорьевич	7
Абашидзе,_Давид_Иванович	8
Абашидзе,_Ираклий_Виссарионович	10
Абашидзе,_Леван	3
Абашидзе,_Лейла_Михайловна	7
Абба,_Марта	2
Аббади,_Антуан_Томсон_д’	5
Аббади,_Хулио_Сесар	7
Аббан_(святой)	4
Аббаньяно,_Никола	8
Аббас,_Махмуд	7
Аббас,_Ферхат	7
Аббас,_Ходжа_Ахмад	15
Аббасов,_Азат_Зиннатович	11
Аббасов,_Фарид_Ханлар_оглы	2
Аббатини,_Антонио_Мария	2
Аббе,_Эрнст	4
Аббот,_Чарлз_Грили	8
Аббрускато,_Элвис	2
Аббт,_Томас	8
Абд_аль-Кадир_аль-Хусейн	1
Абд_аль-Мухсин_ас-Саадун	3
Абд_аль-Халик_Махджуб	6
Абд_ар-Раззак_ан-Наиф	1
Абдалиев,_Каракозы	5
Абдалла_ибн_Абдель_Азиз_Ал_Сауд	6
Абдель_Азиз,_Мохаммед_ульд	3
Абдель_Латиф_аль-Богдади	3
Абдель_Рахман_аль-Баззаз	1
Абдель_Салам_Джеллуд	1
Абдель_Хаким_Амер	2
Абдель_Хамид_Сарадж	1
Абдель_Шафии,_Хайдар	2
Абдельазиз,_Мохаммед	4
Абдельгани,_Мохаммед_Бен_Ахмед	4
Абделькадер_Талеб_Умар	1
Абделькарим_аль-Кабарити	1
Абдельмуним_аль-Рифаи	1
Абдельсалам_аль-Маджали	2
Абдергальден,_Эмиль	5
Абдирахман_Джама_Барре	1
Абдиров,_Нуркен_Абдирович	6
Абдрахманов,_Асаф_Кутдусович	2
Абдрашитов,_Вадим_Юсупович	8
Абду-л-Захир	3
Абду-л-Кадыр	4
Абдул,_Пола	11
Абдул-Джаббар,_Карим	14
Абдул-Малик_Аль-Хути	1
Абдул-Меджид_II	1
Абдул_Гаффар-хан	2
Абдул_Кадыр_Хан	2
Абдул_Кардар	2
Абдул_Разак	5
Абдул_Рахман	3
Абдулатипов,_Рамазан_Гаджимурадович	9
Абдулбеков,_Загалав_Абдулбекович	2
Абдулгадир_Мараги	1
Абдулкасим_Салад_Хасан	1
Абдулла_Ахмад_Бадави	2
Абдуллаев,_Лютфали_Амир_оглы	2
Абдуллаев,_Микаил_Гусейн_оглы	2
Абдуллаев,_Рашад_Гахраман_оглы	3
Абдуллаев,_Чингиз_Акифович	6
Абдуллах_бин_Абдулкадир_Мунши	2
Абдуллахи,_Сиди_Мохаммед_ульд_Шейх	3
Абдулов,_Александр_Гаврилович	8
Абдулов,_Осип_Наумович	8
Абдуль_Рауф_аль-Касм	1
Абдулькадыр_ас-Суфи	4
Абдур-Рахим,_Шариф	3
Абдурагимов,_Магомедшамиль_Магомедович	2
Абдурахим_Тилешуп_Откур	1
Абдурахманов,_Фуад_Гасан_оглы	4
Абегг,_Рихард	2
Абегян,_Манук_Хачатурович	9
Абедин,_Зейнул	5
Абекассис,_Джордж	7
Абела,_Джордж	2
Абелла,_Розали	2
Абелль,_Кьелль	5
Абель,_Джейк	3
Абель,_Нильс_Хенрик	11
Абель,_Отенио	4
Абель,_Фредерик_Август	12
Абель,_Христиан_Фердинанд	8
Абель-де-Пиожоль,_Александр_Денис	9
Абель_Ганс	6
Абельсон,_Филипп_Хауге	8
Абендрот,_Ирена	1
Абердин,_Джон_Кэмпбелл_Гамильтон-Гордон	9
Абердин,_Джордж_Гамильтон_Гордон	11
Аберкромби,_Джо	2
Абетти,_Антонио	3
Абец,_Отто	3
Абиан,_Пабло	2
Абиев,_Сафар_Ахундбала_оглы	5
Абизаид,_Джон_Филипп	12
Абил,_Иолу_Джонсон	4
Абильдгор,_Николай_Абрагам	15
Абиш,_Уолтер	5
Аблетт,_Гари	4
Аблонци,_Диана	4
Абнетт,_Дэн	4
Абрагам,_Анатоль	4
Абрамашвили,_Николай_Георгиевич	2
Абраменков,_Дмитрий_Николаевич	8
Абрамидзе,_Валери_Бурдуевич	3
Абрамов,_Фёдор_Александрович	7
Абрамовиц,_Мозес	5
Абрамович,_Макс	1
Абрамович,_Марина	4
Абрамович,_Роман_Аркадьевич	10
Абрамович,_Хаим-Занвл_(Рыбницкий_Ребе)	7
Абрамофф,_Джек	4
Абрамс,_Джеффри_Джейкоб	10
Абрамс,_Крейтон	4
Абрамс,_Мейер_Говард	2
Абрамс,_Эллиот	4
Абрамчик,_Николай_Семёнович	6
Абрахам,_Джеральд	7
Абрахам,_Эрих	2
Абрахамс,_Джим	4
Абрахамс,_Джон	2
Абрахамс,_Питер_Генри	5
Абрахамян,_Ара	6
Абреу,_Клаудия	4
Абрикосов,_Алексей_Алексеевич	5
Абрикосов,_Андрей_Львович	7
Абрикосов,_Григорий_Андреевич	7
Абсаидов,_Сайпулла_Атавович	2
Абтс,_Томма	5
Абу-Халиль,_Раби	3
Абу_Бакар_(султан_Джохора)	1
Абу_Бакар_Баашир	1
Абу_Камил	1
Абу_Мусаб_аз-Заркави	5
Абу_Суфьян_ибн_Харб	3
Абу_Талеб,_Суфи_Хасан	2
Абу_Хамза_аль-Масри	1
Абуладзе,_Тенгиз_Евгеньевич	9
Абуна_Филипп	1
Абуталыбов,_Гаджибала_Ибрагим_оглы	3
Абуш,_Александр	3
Абушев,_Магомед-Гасан_Мингажутдинович	2
Абызов,_Михаил_Анатольевич	5
Абыкаев,_Нуртай_Абыкаевич	3
Абэ,_Ацуси	3
Абэ,_Кобо	6
Абэ,_Нобуюки	3
Абэ,_Синдзо	4
Абэ,_Юки	2
Абё,_Елена	4
Авад,_Луи	2
Авад,_Мира	2
Авакян,_Джордж	2
Авар,_Иштван	2
Авате,_Хамид_Идрис	6
Аввад_Хамид_аль-Бандар	2
Август_III	3
Август_Вильгельм_Прусский_(1722—1758)	2
Август_Вильгельм_Прусский_(1887—1949)	1
Август_Сильный	8
Августа-Каролина_Рёйсс_фон_Эберсдорф	2
Августа_Великобританская	3
Августа_Виктория_Гогенцоллерн	1
Августа_Каролина_Брауншвейг-Вольфенбюттельская	1
Августа_Саксен-Готская	2
Августин,_Лиана	2
Августин_(Кандиотис)	4
Августин_Кентерберийский	6
Авдеев,_Александр_Фёдорович_(Герой_Советского_Союза)	1
Авдеев,_Игорь_Геннадьевич	4
Аведикян,_Серж	2
Аведон,_Ричард	5
Авеланж,_Жоао	5
Авелон,_Крис	2
Авельянеда,_Николас	6
Авен,_Пётр_Олегович	14
Авенариус,_Георгий_Александрович	10
Авербах,_Юрий_Львович	8
Авереску,_Александр	7
Авескулов,_Валерий_Дмитриевич	4
Аветисян,_Минас_Карапетович	15
Авидом,_Менахем	8
Авила_Камачо,_Мануэль	5
Авилес,_Рик	2
Авилов,_Виктор_Иванович	2
Авильес,_Габриэль_де	3
Авл_Постумий_Альбин_(легат_в_Югуртинскую_войну)	1
Авнери,_Ури	2
Авни,_Аки	2
Авогадро,_Амедео	4
Авраам_Фаршутский	1
Аврамидис,_Иоаннис	1
Аврамов,_Красимир_Иванов	4
Аврелий_Августин	8
Авриль,_Эдуар_Анри	9
Аврорин,_Валентин_Александрович	8
Аврух,_Борис_Леонидович	9
Австремоний	2
Авторханов,_Абдурахман_Геназович	10
Авшаломов,_Джейкоб	6
Авшар,_Хюлья	5
Ага-хан,_Садруддин	3
Ага-хан_IV	4
Агабаев,_Реджепмурад	3
Агабашьян,_Фред	4
Агава,_Хироюки	3
Агазаде,_Голамреза	4
Агапова,_Нина_Фёдоровна	11
Агарвала,_Адиш	3
Агард,_Киран	3
Агаронян,_Аветис_Аракелович	8
Агасси,_Андре	5
Агасси,_Джозеф	3
Агассис,_Жан_Луи_Родольф	7
Агафон_(папа_римский)	5
Агафья_Святославовна	1
Агаццари,_Агостино	8
Агаянц,_Иван_Иванович	3
Агбеко,_Джозеф	5
Агбонлахор,_Габриэль	3
Аггер,_Даниэль	6
Агдашлу,_Шохре	2
Агдестейн,_Симен	10
Агеманг-Баду,_Эммануэль	2
Агиар_Фагундес,_Мануэл_де	3
Агилера,_Вентура_Руис	8
Агилера,_Кристина	5
Агилера_Мальта,_Деметрио	6
Агинальдо,_Эмилио	5
Агирре,_Лопе_де	2
Агирре,_Франсиско	4
Агирре_Серда,_Педро	4
Агирресаробе,_Хавьер	4
Аглипай,_Грегорио	3
Агнесса_Чешская	4
Агню,_Спиро	7
Агого,_Джуниор	4
Аголли,_Анси	2
Агоп,_Рольф	5
Агоста,_Меган	2
Агости,_Гвидо	3
Агостини,_Джакомо	3
Агостини,_Филипп	2
Агранович,_Евгений_Данилович	8
Агре,_Бернар	5
Агрест,_Евгений_Романович	5
Агрест,_Матест_Менделевич	8
Агрикола,_Мартин	4
Агрикола,_Микаэль	7
Агрон,_Дианна	3
Агт,_Дрис_ван	2
Агуаш,_Руй_(автогонщик)	1
Агуийи-Иронси,_Джонсон	4
Агунг_Лаксоно	2
Агустин_Итурбиде	10
Агустони,_Джильберто	5
Агьеман,_Фрима	10
Адаир,_Дэниел	2
Адальберт_(принц_прусский)	4
Адальберт_Фердинанд_Беренгар_Виктор_(принц_прусский)	2
Адам,_Клаус	4
Адам,_Лоу	2
Адам,_Тео	2
Адам,_Уильям_Патрик	10
Адам,_Чарльз	2
Адам_Езерский	4
Адам_де_ла_Аль	6
Адамар,_Жак	5
Адамек,_Томаш	3
Адамец,_Ладислав	2
Адамидис,_Христос	2
Адамич,_Луис	2
Адамишин,_Анатолий_Леонидович	8
Адамкевич,_Альберт	5
Адамкене,_Альма	5
Адамкус,_Валдас	6
Адамо,_Сальваторе	4
Адамов,_Артюр	4
Адамович,_Алесь	9
Адамс,_Брайан	5
Адамс,_Генри_Брукс	3
Адамс,_Генри_Картер	5
Адамс,_Джерри	3
Адамс,_Джон	3
Адамс,_Джон_(президент)	2
Адамс,_Джон_Бертрам	3
Адамс,_Джон_Бодкин	6
Адамс,_Джон_Куинси	6
Адамс,_Джон_Кулидж	3
Адамс,_Джон_Кух	8
Адамс,_Джонатан	2
Адамс,_Дон	3
Адамс,_Дуглас_Ноэль	8
Адамс,_Луиза	2
Адамс,_Майкл	3
Адамс,_Мод	5
Адамс,_Нил	2
Адамс,_Райан	2
Адамс,_Ричард	3
Адамс,_Сэм	3
Адамс,_Сэмюэл	7
Адамс,_Томас	7
Адамс,_Тони	3
Адамс,_Уильям	6
Адамс,_Уолтер	3
Адамс,_Уолтер_Сидни	3
Адамс,_Фердинанд	2
Адамс,_Филип	6
Адамс,_Эбигейл	2
Адамс,_Эдди	3
Адамс,_Эми	4
Адамс,_Энсел	16
Адамски,_Джордж	5
Адамсон,_Барри	4
Адамсон,_Джеймс_Крейг	6
Адамсон,_Джой	2
Адамсон,_Уильям	3
Адамсонс,_Миервалдис	2
Адаму,_Иви	2
Адамян,_Вадим_Мовсесович	2
Адан,_Адольф_Шарль	12
Адан,_Жан_Луи	8
Аданг,_Дэвид	3
Аданг,_Кеннан	3
Адаскин,_Гарри	5
Адачи,_Юми	2
Адвани,_Лал_Кришна	5
Адвокат,_Дик	9
Аддамс,_Джейн	4
Аддамс,_Доун	5
Аддерлей,_Кэннонболл	1
Аддисон,_Томас	4
Адебайор,_Эммануэль	5
Аделаида_Савойская	1
Аделаида_Саксен-Мейнингенская	2
Адель,_Шарон_ден	15
Адель_(певица)	3
Адельсон-Вельский,_Георгий_Максимович	10
Адельштейн,_Пол	2
Адемайт,_Хорст	2
Адемир	3
Аденауэр,_Конрад	5
Адер,_Клемент	2
Адер,_Роберт	7
Адес,_Томас	5
Аджани,_Изабель	5
Аджемоглу,_Дарон	8
Аджемян,_Анаит	4
Аджемян,_Вартан_Мкртичевич	4
Аджрам,_Нэнси	5
Адзельо,_Массимо_де	7
Адианто,_Утут	4
Адиб_аш-Шишакли	1
Адига,_Аравинд	2
Адийя,_Доминик	2
Адина_Мандлова	1
Адлеман,_Леонард_Макс	8
Адлер,_Альфред	4
Адлер,_Крис	2
Адлер,_Макс	2
Адлер,_Мортимер	2
Адлер,_Ричард	2
Адлер,_Роберт	4
Адлер,_Стелла	4
Адлер,_Стивен	2
Адлер,_Яков	3
Аднан_Бадран	1
Аднан_Хейраллах	1
Адо,_Пьер	1
Адок,_Золи	2
Адольф,_Курт	7
Адольф_(великий_герцог_Люксембургский)	7
Адольф_Фредерик,_герцог_Кембриджский	6
Адольф_Фридрих_II_Мекленбург-Стрелицкий	6
Адольф_Фридрих_Мекленбург-Шверинский	1
Адонирам_Джадсон	1
Адонис_(поэт)	2
Адоратский,_Владимир_Викторович	2
Адорно,_Теодор	8
Адорф,_Марио	5
Адорьян,_Андраш_(шахматист)	1
Адриан	6
Адриан_IV	3
Адриансе,_Ко	3
Аду,_Фредди	4
Аду,_Шаде	4
Адхикари,_Ман_Мохан	2
Адывар,_Халиде_Эдиб	7
Ажа,_Александр	4
Ажаев,_Василий_Николаевич	6
Аз-Зентани,_Зентани_Мохаммед	4
Азад,_Афшан	2
Азариа,_Хэнк	9
Азаров,_Николай_Янович	9
Азарова,_Светлана	3
Азархин,_Родион_Михайлович	6
Азарян,_Альберт_Вагаршакович	6
Азгур,_Заир_Исаакович	6
Азеведу,_Жозе_Батишта_Пиньейру_ди	2
Азема,_Сабина	4
Азиз,_Шаукат	2
Азиз_Несин	2
Азизи,_Энтони	2
Азикиве,_Бенджамин_Ннамди	4
Азимов,_Айзек	9
Азимов,_Яхьё_Нуридинович	5
Азия_Каррера	2
Азмайпарашвили,_Зураб_Алексеевич	5
Азрикан,_Арнольд_Григорьевич	4
Азриэли,_Давид_Джошуа	2
Азуле,_Жан-Люк	4
Азхари,_Голям_Реза	7
Аираксинен,_Тимо	2
Ай-Мицу	2
Ай_Вэйвэй	2
Ай_Цин	1
Айагон,_Жан-Жак	2
Айала,_Пилар_Лопес_де	4
Айала,_Франсиско	3
Айба,_Генри	4
Айв,_Джонатан	2
Айвазовский,_Гавриил_Константинович	14
Айвазовский,_Иван_Константинович	12
Айвазян,_Артемий_Сергеевич	11
Айвазян,_Сурен_Михайлович	5
Айванхов,_Омраам_Микаэль	3
Айверкс,_Аб	2
Айверсон,_Кеннет	8
Айвз,_Бёрл	4
Айвз,_Чарлз	6
Айви,_Дана	2
Айви,_Фил	3
Айвор_Новелло	2
Айвори,_Джеймс_(режиссёр)	2
Айгрубер,_Август	2
Айд,_Фрэнк	3
Айда,_Ю	3
Айдан	5
Айдан_Линдисфарнский	1
Айдесгорд,_Йоуаннес	9
Айдид,_Мухаммед_Фарах	7
Айдл,_Эрик	4
Айдову,_Филлипс	6
Айду,_Этьенн	5
Айдукевич,_Казимир	4
Айдукевич,_Тадеуш	2
Айдын,_Эмре	3
Айегбени,_Якубу	6
Айелло,_Дэнни	6
Айенгар,_Беллур_Кришнамачар_Сундарараджа	4
Айер,_Альфред_Джулс	14
Айеро,_Фрэнк	3
Айзаксон,_Джонни	5
Айзард,_Уолтер	5
Айзек,_Крис	5
Айзек,_Оскар	2
Айзекс,_Джейсон	2
Айзекс,_Руфус,_1-й_маркиз_Рединг	1
Айзекс,_Сьюзан	2
Айзенберг,_Джесси	3
Айзенк,_Ганс_Юрген	11
Айзенштат,_Сидней	1
Айзли,_Донн_Фултон	19
Айзли,_Лорен	4
Айк,_Дэвид	2
Айкан,_Карл	2
Айке,_Ганс	3
Айкенберри,_Джилл	2
Айлетт,_Стив	2
Айман_аз-Завахири	8
Айн,_Криста	3
Айн_Рэнд	7
Айнштейн,_Арик	5
Айомми,_Тони	6
Айорт,_Мэддис	2
Айрленд,_Джилл	1
Айрленд,_Иннес	6
Айрлэнд,_Кэти	3
Айронс,_Джек	3
Айронс,_Джереми	6
Айронсайд,_Майкл	5
Айронсайд,_Эдмунд_Уильям	7
Айртон,_Генри	7
Айртон,_Герта_Маркс	3
Айсиньгёро_Цзайфэн	1
Айсис_Джи	2
Айснер,_Майкл	5
Айснер,_Томас	2
Айснер,_Уилл	4
Айсыци	3
Айтматов,_Чингиз_Торекулович	8
Айх,_Гюнтер	2
Айхан,_Девран	2
Айхенберг,_Фриц	3
Айхингер,_Бернд	3
Айшем,_Марк	3
Айюло,_Манни	4
Айя_де_ла_Торре,_Виктор_Рауль	4
Айяла,_Даниэль_Санчес	3
Акаба,_Джозеф_Майкл	5
Акаев,_Аскар_Акаевич	8
Акака,_Дэниел	4
Акамацу,_Кэн	5
Аканиси,_Дзин	3
Акасусо,_Хосе	2
Акбар,_Шаад	3
Акбар_I_Великий	6
Акбар_Танджунг	1
Акбулут,_Йылдырым	2
Аква,_Фабрис_Альсебьядеш_Майеку	2
Аквафреска,_Роберт	5
Аквилани,_Альберто	5
Акен,_Юбер	2
Акер,_Кэти	5
Акер_Билк	1
Акерлоф,_Джордж	5
Акерман,_Натан	2
Акерман,_Шанталь	2
Акива_Эгер	1
Акимов,_Николай_Павлович	9
Акимото,_Саяка	3
Акимото,_Ясуси	3
Акимушкин,_Игорь_Иванович	9
Акин,_Фатих	10
Акиннуойе-Агбадже,_Адевале	7
Акино,_Бенигно_III	4
Акино,_Корасон	3
Акино-младший,_Бенигно	3
Акиньшина,_Оксана_Александровна	9
Акка_(святой)	1
Аккавалло,_Орасио	21
Аккад,_Мустафа	2
Аккерман,_Вильгельм	3
Аккерман,_Рудольф	3
Аккола,_Кэндис	4
Аккончи,_Вито	4
Акланд,_Артур_Герберт_Дик	3
Акленд,_Джосс	2
Акоп_Мегапарт	5
Акопян,_Варужан_Эдуардович	2
Акопян,_Владимир_Эдуардович	8
Акопянц,_Андрей_Акопович	4
Акофф,_Рассел_Линкольн	2
Акройд,_Питер	4
Аксел_Бакунц	1
Аксель,_Габриэль	2
Аксельрод,_Глеб_Борисович	5
Аксельрод,_Джулиус	4
Аксельрод,_Меер_Моисеевич	5
Аксельссон,_Майгулль	2
Аксельссон,_Пер-Юхан	3
Аксман,_Артур	5
Аксу,_Сезен	2
Аксёнов,_Александр_Никифорович	3
Аксёнов,_Василий_Павлович	13
Акте,_Айно	5
Акуна,_Джейсон	4
Акунис,_Офир	2
Акургал,_Экрем	2
Акутагава,_Рюноскэ	8
Акуфо-Аддо,_Эдвард	2
Акуффо,_Фред	2
Акьель,_Фатих	3
Акэбоно_Таро	4
Ал-Кушчи	1
Алаба,_Давид	2
Алакок,_Маргарита_Мария	5
Алан_Алда	3
Аланд,_Курт	3
Алатас,_Али	3
Алаторцев,_Владимир_Алексеевич	9
Алба-Юлия	1
Албаньский,_Спиридон	6
Албарн,_Деймон	10
Албриттон,_Синтия	2
Албукерке,_Филипе	7
Алверт,_Кристиан	4
Алвес,_Даниэл	5
Алвес,_Кесли	2
Алвим,_Данило	3
Алгар,_Джеймс	2
Алгодао	1
Алгоритм_Нидлмана_—_Вунша	2
Алдаир	1
